"gene","subtype","expr_significant","outlier_significant","rank_significant","n_methods_significant","expr_fold_change","target_expr","expr_fdr","outlier_fdr","target_rank"
"PTPN3","mes",FALSE,TRUE,FALSE,1,0.319377714337958,0.204011263893656,NA,0.00141272274861552,0.0728346456692913
"GLI1","mes",FALSE,TRUE,FALSE,1,2.46272265923384,0.743472424941795,NA,0.00152180019470529,0.131233595800525
"FGF2","mes",FALSE,TRUE,FALSE,1,2.47449921797624,3.16476608946844,NA,0.00158400480952836,0.435695538057743
"ZBTB17","mes",FALSE,TRUE,FALSE,1,1.16670756599354,3.72857760189603,NA,0.00158400480952836,0.532152230971129
"ABCB1","mes",FALSE,TRUE,FALSE,1,2.27401354129715,2.40680601114811,NA,0.00169943631315316,0.313648293963255
"PDE4DIP","mes",FALSE,TRUE,FALSE,1,1.441905507767,3.23918896287003,NA,0.00176066973154731,0.446850393700787
"SVIL","mes",FALSE,TRUE,FALSE,1,1.21884022944173,4.73171754536506,NA,0.00231376765443597,0.725721784776903
"ZFYVE26","mes",FALSE,TRUE,FALSE,1,1.15557413792516,3.05644703858152,NA,0.00257188563798831,0.416666666666667
"SEPTIN6","mes",FALSE,TRUE,FALSE,1,1.45997981481783,5.36842965886129,NA,0.00257188563798831,0.819553805774278
"TERF2","mes",FALSE,TRUE,FALSE,1,1.17277274046482,4.20154212031138,NA,0.00257956131974531,0.624671916010499
"SPRY1","mes",FALSE,TRUE,FALSE,1,1.33671908696906,4.90928995319144,NA,0.00263518051729559,0.753280839895013
"PTPN11","mes",FALSE,TRUE,FALSE,1,1.12175958368295,5.20630134818229,NA,0.00264429760819246,0.796587926509186
"TOM1L1","mes",FALSE,TRUE,FALSE,1,0.619418870764517,3.19557845016854,NA,0.00283498147569935,0.441601049868766
"RCC1","mes",FALSE,TRUE,FALSE,1,0.797639012548746,4.43452739738701,NA,0.00299562798169918,0.679790026246719
"RGS14","mes",FALSE,TRUE,FALSE,1,1.51210444772607,2.79450233808421,NA,0.00313532371750619,0.368766404199475
"CDC23","mes",FALSE,TRUE,FALSE,1,0.957559478442077,4.49109655083211,NA,0.00344307817444041,0.694225721784777
"GEM","mes",FALSE,TRUE,FALSE,1,1.99674444301758,5.04400431438642,NA,0.0034859731612185,0.772309711286089
"PRDM5","mes",FALSE,TRUE,FALSE,1,1.67705894881284,1.90958453629672,NA,0.00409553334567415,0.25
"RIOK2","mes",FALSE,TRUE,FALSE,1,1.09468177694382,3.94218400994416,NA,0.00437960630273092,0.578740157480315
"IL10","mes",FALSE,TRUE,FALSE,1,2.48553394130926,2.47740783342772,NA,0.00482854783083282,0.328083989501312
"ITGB1","mes",FALSE,TRUE,FALSE,1,1.08178932431749,8.86958328810927,NA,0.00483639520418981,0.986876640419947
"TRIM35","mes",FALSE,TRUE,FALSE,1,1.18624613541036,3.33946012374501,NA,0.00511172005023323,0.464566929133858
"HECA","mes",FALSE,TRUE,FALSE,1,1.1845693529126,4.63477815109081,NA,0.00555231262786016,0.710629921259842
"UBE2B","mes",FALSE,TRUE,FALSE,1,1.06714709524499,5.32422273404936,NA,0.00610591094783508,0.813648293963255
"NSUN2","mes",FALSE,TRUE,FALSE,1,0.929827987001109,5.00805222300085,NA,0.00612799312143286,0.769685039370079
"RNF2","mes",FALSE,TRUE,FALSE,1,0.949011376589955,3.92458080831431,NA,0.0065469466641691,0.574146981627297
"HIPK2","mes",FALSE,TRUE,FALSE,1,1.28843984326314,3.39535352584203,NA,0.00712613138942083,0.471784776902887
"NUP214","mes",FALSE,TRUE,FALSE,1,1.13025281006517,3.52641435669088,NA,0.00716608253024571,0.496062992125984
"LSM10","mes",FALSE,TRUE,FALSE,1,1.11399244740852,6.46768946015536,NA,0.00728952858698765,0.919291338582677
"TBRG4","mes",FALSE,TRUE,FALSE,1,0.916607054738707,4.79332971157201,NA,0.00748113605858918,0.73490813648294
"PKD2","mes",FALSE,TRUE,FALSE,1,1.35495512827941,4.24007210038864,NA,0.00749866774056998,0.635170603674541
"FGFR1","mes",FALSE,TRUE,FALSE,1,2.05153768866123,4.92919227368337,NA,0.00749866774056998,0.755249343832021
"FBXO7","mes",FALSE,TRUE,FALSE,1,1.08594784909051,6.49968940433647,NA,0.00756828210539927,0.923228346456693
"RRP8","mes",FALSE,TRUE,FALSE,1,1.07192088397379,3.57424833011987,NA,0.00797110878050089,0.504593175853018
"CDC27","mes",FALSE,TRUE,FALSE,1,1.05556595976288,4.77265043225708,NA,0.00894782358022064,0.732283464566929
"TSPYL2","mes",FALSE,TRUE,FALSE,1,1.36639172371159,4.76808855540279,NA,0.00956442183181969,0.730971128608924
"FES","mes",FALSE,TRUE,FALSE,1,1.41448144842754,4.05753439105452,NA,0.0106358043847253,0.601049868766404
"DUSP3","mes",FALSE,TRUE,FALSE,1,1.1836647589815,5.55869100339449,NA,0.0108569977350806,0.837270341207349
"MUS81","mes",FALSE,TRUE,FALSE,1,1.15764096611259,3.89982065639745,NA,0.0115407012377379,0.566929133858268
"NR4A1","mes",FALSE,TRUE,FALSE,1,1.49327548887178,4.56489703844247,NA,0.0115407012377379,0.702755905511811
