"gene_symbol","mean_expr"
"INHBA",3.66135813016129
"ECD",4.19151482491502
"ZWINT",5.28581803620598
"CIT",1.56420081371354
"CDKN2C",4.00742143911763
"GIPC1",6.6460477224727
"CENPK",3.88393131242467
"NR4A1",2.80189355918071
"CDK2",4.95574754944908
"TUBA1B",10.0965383215294
"STIL",2.25812547343039
"HJURP",3.21881971058773
"MORF4L2",7.82839215935577
"H2BW1",0.0542310803540082
"ESX1",0.0497225954956528
"CKS2",8.188420830009
"INHA",0.516230273484269
"OBSL1",1.29551170912794
"ENKD1",2.46465967218408
"PARD6B",1.57913655010706
"EDN3",0.0867240031860037
"STAMBP",3.84276392221622
"USP22",5.23781495717933
"NDP",0.328766296884313
"USP9X",3.33027943413554
"BTN2A2",2.88461914785501
"MAD2L1BP",5.21398162771614
"KLHDC3",5.89704400641695
"CDKN1A",7.30520924949685
"EREG",3.19817665881256
"PIWIL1",0.197204397583917
"KIF25",0.0262528573397531
"IRF1",4.15596216493778
"SEPTIN6",3.83389496453844
"BMP4",2.52951533501042
"SOX9",3.45109158747279
"IL1B",5.5844041008527
"MED1",3.54277477721234
"RPL23",8.75922182108219
"BMP2",2.92916675501757
"FAM110A",3.99617056640944
"CEP250",1.03787092867923
"XRCC3",3.19073064360696
"TUBGCP3",3.30922626513132
"PCID2",4.82591951639815
"SBDS",6.79294613329726
"BECN1",5.64734829981364
"UXT",7.5589220160486
"DLGAP5",4.45052395187629
"HSPA2",0.196992748160402
"PRDM7",0.00240036026022747
"NUP214",2.96786873949965
"YEATS4",4.87409620782591
"AUNIP",2.61472623814919
"PIN1",5.84342370332912
"PKMYT1",3.24750567497996
"SMARCA4",0.099306903484851
"TUBA4A",6.04383068237993
"GNAI1",3.04833999997534
"TUBGCP6",1.66501814959031
"RFPL1",0.0572610860394822
"LIF",2.46023945095719
"RNF112",0.325346613266179
"HOXD10",2.18547059083293
"PSMG2",6.43842437397984
"EIF2AK4",3.43898323726511
"INO80",2.34283041346112
"KNSTRN",4.8140784962185
"ARPP19",5.95094148217811
"ANAPC13",6.00387169249886
"E2F8",2.33655662419809
"SOX15",3.92707160417834
"CCNT1",3.26242972824773
"CDKN2D",3.86254751943485
"FOXA1",2.20682831211409
"TTI2",2.99768917010519
"CDKN1C",2.98571367505148
"SGO1",2.848986133907
"MAU2",3.30069113466149
"PHF10",4.20081188028687
"CDC16",5.24796341509654
"GADD45G",2.57013666772758
"SNX9",4.56871761513355
"STK33",0.542139359645833
"MAP1S",2.39261500824534
"ATXN10",4.9955757717057
"TUBGCP2",3.95052267728934
"CEP85",2.62851598892469
"CHMP2A",7.41371565253387
"CLIP1",2.30882097623687
"LATS1",2.83037726066574
"CHMP1A",5.71584216378117
"RAB11FIP4",2.56341586469161
"HAUS8",3.27499516309223
"KIF3A",1.13397541774092
"TUBG1",5.62102302079543
"PSME3",6.05709143039749
"PSMC3IP",3.67378309732666
"EXOC4",4.77088865369165
"TOP2A",5.44103764460922
"RARA",3.61286535066761
"USP29",0
"LLGL1",3.29074999715105
"THAP1",3.38323169355242
"BRME1",0.373419574400089
"TRIM21",4.93707452939359
"RRP8",3.31754720806153
"PER2",1.81883194272108
"RAN",7.28063329886481
"MYBBP1A",3.02333516076862
"RPA1",4.49402042193574
"FIGNL1",2.9543514898093
"ANKRD17",2.32098259936249
"TERF2",3.44061383382531
"VPS4A",3.89159369144225
