"gene_symbol","mean_expr"
"FKBP6",0.112001675955119
"SMC1B",0.227928374009052
"FAP",1.37580784771428
"PIK3C3",2.65675053559528
"EDN1",2.52228248566141
"ZCWPW1",2.10964919473612
"PCM1",4.49712767873308
"BRINP1",0.824935120922294
"TP73",0.824791771842432
"CDC14A",2.43214024253955
"KIF22",4.51677630465562
"DNM2",6.48352095324362
"SMARCA2",2.71069226576768
"MOK",1.47010405015263
"RBL1",2.0835179161009
"NDC80",2.96028561089024
"PTPRC",2.66113364505895
"CDC14B",2.28783571445809
"SMARCD3",2.96156570787528
"CCNT2",3.63679853272349
"XPO1",5.49367547079133
"PIBF1",3.77679845935205
"PDS5B",2.49051616681667
"CYLD",2.48140958153945
"ZNF324",2.0336741565256
"CHMP2B",5.88349856466308
"ZMPSTE24",5.3977534584515
"MAPRE3",3.224099098351
"ATRX",4.02501099386418
"MECOM",5.75655644408541
"SEH1L",4.52100283497893
"ABCB1",1.31368313662108
"ORC1",1.6690143086373
"RAD54L",1.49198543311608
"CHMP5",6.75504824921883
"TXLNG",3.14149765994989
"ZW10",3.57643914603306
"PPP1R15A",5.26897867838402
"BAX",6.63137068420466
"UIMC1",3.87565013729459
"AURKA",3.33362939200907
"TPX2",3.39630428115729
"PPP1R13B",2.54308182992519
"NSFL1C",5.31452586444051
"KIZ",3.97318116864115
"ANAPC5",4.84988671474798
"BIRC5",3.59312682922109
"CCNK",2.09974613143254
"NUDC",6.30227398235147
"MAEA",5.31330166013881
"TFAP4",2.77560109978354
"RAB11FIP3",3.21548904440464
"ZNF268",3.45558929461652
"KIF4A",2.18647041033308
"EXOC1",4.8834440529711
"MAP3K20",3.1664940923223
"PSME1",8.73873901916554
"HAUS4",4.57399237033828
"TGM1",0.733490624287811
"DAZL",0.0314672597235572
"WDR76",2.45407446817753
"CAPN3",1.51516178098555
"PHGDH",4.06310739331153
"EZR",7.98549461748582
"CLSPN",1.45679650646024
"TGFB2",0.863324770203527
"CDC45",2.37513567156418
"CDC6",3.44264982949981
"CDC23",4.65344691341525
"AAAS",4.1164778789283
"MSH2",4.42538162150542
"TDRD1",0.0738297356868034
"WAC",1.79925558186103
"SRPK1",5.35881440795768
"EFHC1",0.326225457843371
"HSP90AB1",9.82819956064736
"CDC5L",4.14956684715845
"SIRT1",3.5933026170043
"ABL1",3.71170211709038
"SH3GLB1",6.32409720326284
"CDC7",2.37714514485147
"BCL7C",5.88391549216839
"CDC34",4.87552063099229
"MISP",2.70283877854313
"GADD45B",4.19080217396484
"RANBP1",6.58628375910749
"KLHL22",3.12056902100479
"CECR2",0.444697971612883
"SMARCB1",5.77458279489763
"SUSD2",1.3413800140136
"PES1",5.4383386060817
"TOP3B",2.30475346508782
"CENPM",3.26416004198006
"SEPTIN3",0.746848929007257
"DMC1",0.281144350496854
"FBXO7",6.19317659409391
"SUN2",5.85722902235707
"TTLL12",4.65546634663406
"PDGFB",2.24976876216519
"MYH9",6.536756433044
"SGSM3",4.54612676744557
"PRMT5",5.59029483120925
"CDKL1",1.86416605334356
"NIN",2.44664839143469
"CDKN3",3.11625230841805
"CGRRF1",3.3061207357393
"LGMN",6.86246629795107
"PPM1A",4.68449311944195
"TELO2",2.99429483378372
"VRK1",4.26998459020199
"YY1",5.6738963521528
"CCNB1IP1",5.58061298831916
"PSME2",8.02482704201019
"REC8",0.813903380027574
"GINS1",2.7357606270341
"MYBL2",2.95244950468977
"BMP7",3.52731586738681
"RAE1",4.89806388847417
"TUBB1",0.120870541570763
"MRGBP",3.38767625201437
"BIRC7",0.109400969453369
"PTK6",5.29094036194615
"CDC25B",3.05186787275884
"CSNK2A1",5.79084538699135
"KIF3B",4.31469025646973
"MAPRE1",6.62377024875457
"CDK5RAP1",3.62212533991369
"TTI1",3.61900090238107
"E2F1",2.41120335453314
"RPRD1B",4.52659771460381
"CHMP4B",7.64833221220728
"ACTR5",2.73318298533972
"FAM83D",2.81341742771922
"CEP76",2.45712811341739
"RBBP8",4.39264383360006
"RIOK3",5.33837583916623
"PSMD10",6.33272790439356
"POLA1",0.685217432067869
"SUV39H1",2.66609047190577
"XIAP",4.22821171552113
"STAG2",3.87789434672774
"NAA10",4.77013350459083
"OPN1LW",0.000537824282584082
"PIM2",3.5670435763294
"JADE3",2.68344156171276
"CDK16",5.25120243053119
"CENPI",1.27326109683215
"BEX4",6.39010796250034
"RGCC",4.75283089995837
"CENPT",0.0493057346605708
"CTCF",4.67762691325327
"PARD6A",2.37714234390298
"SMPD3",0.496476062775001
"TSC2",2.79107943424387
"FBXO31",1.52497970986796
"NUBP1",5.20135206423886
"UBE2I",5.10910998819458
"GSPT1",6.53655077226342
"RBL2",5.36920373938795
"CCP110",2.90508663050884
"RNF40",3.15037111630056
"RAB11A",7.85548608097964
"CEP152",1.31356433998208
"OIP5",2.24467781913577
"CSPP1",2.0338750217745
"TRIM35",3.0173741765456
"FZD3",1.86106637844594
"NBN",4.72162574412944
"SFRP1",1.17740095107392
"GML",0.00451161916888686
"DCTN6",6.15879495887187
"PPP2CB",6.00974813334012
"ARHGEF10",1.30771678628845
"MCM4",4.94627685510359
"TUBB4A",0.174110035819089
"ERCC2",2.23293376060558
"DOT1L",2.17122721581921
"TLE6",2.13970774023679
"LILRB1",0.616371814406129
"CCDC61",3.2030232386044
"AKAP8",2.84055700114179
"AURKC",0.719925112609898
"CCNE1",3.10707961989264
"CCNP",0.103846851591996
"AKT2",2.92860063552242
"FSD1",0.337378546056102
"FZR1",3.56335360249503
"TGFB1",4.45052835858062
"NOP53",6.97543575732483
"BABAM1",6.00575155143412
"CDC37",6.79643070995106
"LIG1",3.17850615800718
"PPP2R1A",7.12897629867313
"TFPT",4.85903379721892
"CDK6",1.7314463945162
"HBP1",5.83633800746937
"CAV2",4.52627387593531
"LFNG",3.82338548251148
"HOXA13",2.80911651887377
"CASP2",3.92828214956222
"TAF6",4.41588777330709
"WASL",5.50218191036061
"RPA3",6.01209366789859
"EZH2",2.7303112211003
"RHEB",7.09367658540473
"BCL7B",5.04988083498802
"SPIN1",4.88578369593312
